"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description","skills","experience_range","company_rating","company_reviews_count","vacancy_count","work_from_home_type"
"in-5a3de83fe42e4794","indeed","https://www.indeed.com/viewjob?jk=5a3de83fe42e4794","https://jobs.ashbyhq.com/handshake/2cfafa1a-d47d-4bc2-9c41-4c50bcba0245?utm_source=WwjMVx9ppK","Software Engineer I, RLE","Handshake","San Francisco, CA, US","2026-04-23","fulltime","direct_data","yearly",157500.0,175000.0,"USD",False,"","","","","**About Handshake**


Handshake is the career network for the AI economy. 20 million knowledge workers, 1,600 educational institutions, 1 million employers (including 100% of the Fortune 50\\), and every foundational AI lab trust Handshake to power career discovery, hiring, and upskilling, from freelance AI training gigs to first internships to full\\-time careers and beyond. This unique value is leading to unparalleled growth; in 2025, we tripled our ARR at scale.


Why join Handshake now:

* Shape how every career evolves in the AI economy, at global scale, with impact your friends, family and peers can see and feel
* Work hand\\-in\\-hand with world\\-class AI labs, Fortune 500 partners and the world’s top educational institutions
* Join a team with leadership from Scale AI, Meta, xAI, Notion, Coinbase, and Palantir, among others
* Build a massive, fast\\-growing business with billions in revenue

**About the Role**
------------------


We’re hiring a **Software Engineer** to build our Reinforcement Learning Environments (RLE) platform—the interactive systems where frontier AI models learn to complete real\\-world work.


This role owns meaningful components end\\-to\\-end and plays a key part in scaling systems that power model training and evaluation.

**Location:** San Francisco, CA (in\\-office, 5 days/week)

**What You’ll Do**
------------------

* Build and scale core components of RLE environments and infrastructure
* Design and implement backend systems and data pipelines
* Translate ambiguous product and research needs into production systems
* Develop modular, reusable workflow domains
* Improve reliability, observability, and system performance

**What We’re Looking For**
--------------------------

* 2–4 years of experience in backend, distributed systems, or ML\\-adjacent infrastructure
* Strong proficiency in ReactJS and TypeScript
* Solid experience with relational databases (PostgreSQL) and data modeling
* Experience with cloud infrastructure (AWS/GCP) and CI/CD
* Ability to independently drive projects from design to production

**Nice to Have**
----------------

* Experience with simulation systems or evaluation platforms
* Exposure to ML systems or working with research teams
* Experience in fast\\-moving, operations\\-heavy environments

**What Success Looks Like**
---------------------------

* Owns and delivers key RLE components end\\-to\\-end
* Improves system scalability and developer velocity
* Enables faster launch of new domains with high\\-quality data

**Perks**
---------


Handshake delivers benefits that help you feel supported—and thrive at work and in life.


The below benefits are for full\\-time US employees.


Ownership: Equity in a fast\\-growing company


Financial Wellness: 401(k) match, competitive compensation, financial coaching


Family Support: Paid parental leave, fertility benefits, parental coaching


Wellbeing: Medical, dental, and vision, mental health support, $500 wellness stipend


Growth: $2,000 learning stipend, ongoing development


Office: Commuting support, free lunch, and gym in our SF office


Time Off: Flexible PTO, 15 holidays \\+ 2 flex days


Connection: Team outings \\& referral bonuses


Compensation Range: $157\\.5K \\- $175K","","https://www.indeed.com/cmp/Handshake-7","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7eab87dedf45bef4db78d175bb058dd4","","","Decline to state","Decline to state","Our mission at Handshake is to give all students the chance to build the career they want, no matter where they’re from or what school they attend. ","","","","","",""
"in-99a58fddf03b943b","indeed","https://www.indeed.com/viewjob?jk=99a58fddf03b943b","https://jobs.ashbyhq.com/handshake/488eea9a-a2b5-4081-ba4d-ef1c04a80603?utm_source=WwjMVx9ppK","Staff Software Engineer, RLE","Handshake","San Francisco, CA, US","2026-04-23","fulltime","direct_data","yearly",265500.0,295000.0,"USD",False,"","","","","**About Handshake**


Handshake is the career network for the AI economy. 20 million knowledge workers, 1,600 educational institutions, 1 million employers (including 100% of the Fortune 50\\), and every foundational AI lab trust Handshake to power career discovery, hiring, and upskilling, from freelance AI training gigs to first internships to full\\-time careers and beyond. This unique value is leading to unparalleled growth; in 2025, we tripled our ARR at scale.


Why join Handshake now:

* Shape how every career evolves in the AI economy, at global scale, with impact your friends, family and peers can see and feel
* Work hand\\-in\\-hand with world\\-class AI labs, Fortune 500 partners and the world’s top educational institutions
* Join a team with leadership from Scale AI, Meta, xAI, Notion, Coinbase, and Palantir, among others
* Build a massive, fast\\-growing business with billions in revenue

**About the Role**
------------------


We’re hiring a **Staff Software Engineer** to lead the architecture and evolution of our Reinforcement Learning Environments (RLE) platform—the systems that define how frontier AI models learn real\\-world work.


This is a high\\-impact, technical leadership role responsible for system design, cross\\-team alignment, and setting the long\\-term technical direction of RLE.

**Location:** San Francisco, CA (in\\-office, 5 days/week)

**What You’ll Do**
------------------

* Define and drive architecture for scalable, extensible RLE systems and data pipelines
* Lead development of platform capabilities enabling rapid domain creation
* Partner with Research, Product, and Ops to shape strategy and execution
* Set standards for reliability, observability, performance, and data quality
* Mentor engineers and elevate engineering excellence across the team
* Identify and solve systemic bottlenecks in scaling environments and data generation

**What We’re Looking For**
--------------------------

* 8\\+ years of experience in distributed systems, backend infrastructure, or ML platforms
* Deep expertise in system design, data modeling, and scalable architectures
* Strong proficiency with TypeScript, backend systems, and modern web stacks
* Proven experience operating high\\-scale production systems in cloud environments
* Track record of technical leadership and cross\\-functional influence

**Nice to Have**
----------------

* Experience with RL infrastructure, simulation systems, or evaluation frameworks
* Background supporting applied AI/ML research teams
* Experience building platform\\-level abstractions used across multiple teams

**What Success Looks Like**
---------------------------

* RLE becomes a foundational, trusted platform across teams and use cases
* New domains scale rapidly with minimal engineering overhead
* Systems demonstrate step\\-function improvements in model quality and reliability
* Engineering velocity and system robustness increase across the organization

**Perks**
---------


Handshake delivers benefits that help you feel supported—and thrive at work and in life.


The below benefits are for full\\-time US employees.


Ownership: Equity in a fast\\-growing company


Financial Wellness: 401(k) match, competitive compensation, financial coaching


Family Support: Paid parental leave, fertility benefits, parental coaching


Wellbeing: Medical, dental, and vision, mental health support, $500 wellness stipend


Growth: $2,000 learning stipend, ongoing development


Office: Commuting support, free lunch, and gym in our SF office


Time Off: Flexible PTO, 15 holidays \\+ 2 flex days


Connection: Team outings \\& referral bonuses


Compensation Range: $265\\.5K \\- $295K","","https://www.indeed.com/cmp/Handshake-7","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/7eab87dedf45bef4db78d175bb058dd4","","","Decline to state","Decline to state","Our mission at Handshake is to give all students the chance to build the career they want, no matter where they’re from or what school they attend. ","","","","","",""
"in-9753947e908b0612","indeed","https://www.indeed.com/viewjob?jk=9753947e908b0612","https://jobs.ashbyhq.com/cambio/aae8feca-3db1-457d-bc45-0724b619a081?utm_source=8py2KmZm17","Senior Software Engineer, AI Products","Cambio AI Inc.","San Francisco, CA, US","2026-04-23","fulltime","","","","","",False,"","","","","**About Cambio**


Cambio is a software platform for world\\-class real estate decarbonization. We help commercial real estate owners and tenants bring their real estate portfolios to net\\-zero using a machine learning\\-driven, end\\-to\\-end real estate sustainability platform. Our mission is to take the real estate industry into the climate action era.


We are proud to be the fastest growing startup in our category, with world\\-class partners and investors including Y Combinator, Google, the U.S. Department of Energy, Stanford University and Fifth Wall. We are seeking team members who are passionate about building transformative products, enthusiastic about problem\\-solving, and excited to work at the forefront of climate and real estate technology. Join us on our mission to achieve net zero by 2050\\.

**Things Our Engineers Love:**

* Mission\\-driven: Climate can’t wait. We’re building real solutions for one of the most carbon\\-intensive industries — real estate.
* Hypergrowth: We've tripled our ARR last year and we’re on track to do it again.
* AI\\-forward: We're tripling our investment in AI to supercharge our platform and help customers decarbonize faster.
* World\\-class team: Ex\\-Google, Bain, Faire, One Medical, OMERS, Goldman Sachs, and more.
* High ownership: Join early, ship fast, and help shape the product, team, and culture from the ground up.
* Competitive compensation \\+ meaningful early\\-stage equity

**The role**


As an AI Engineer, you will play a pivotal role in integrating large language models (LLMs) and machine learning (ML) solutions into our platform and internal systems. Your work will directly impact customer experiences, operational efficiency, and product innovation.

**What You Will Be Doing:**

* Build \\& Ship AI Based Features – Design, implement, and optimize AI\\-driven features for the platform, enhancing customer experience and business impact.
* AI\\-Powered Automation \\& Tooling – Develop LLM\\-based internal automation tools to streamline workflows, reduce manual effort, and improve team productivity.
* Scalable AI Infrastructure – Build and maintain a ML/LLM pipeline, ensuring robust, efficient, and scalable deployments.
* Performance \\& Cost Optimization – Improve AI model performance, balancing speed, quality, and infrastructure costs.
* Cross\\-Functional Collaboration – Work with product, engineering, and data teams to define AI/LLM use cases and share best practices.

**What We’re Looking For:**

* 5\\+ years of experience in software engineering, including system design, distributed systems, API development, and CI/CD.
* 1\\+ years of experience developing AI\\-powered products
* Strong proficiency in Python with hands\\-on expertise in LLMs.
* Problem\\-Solving Mindset: Ability to tackle ambiguous AI challenges and develop scalable, efficient AI solutions.
* Collaboration \\& Communication: Comfortable working with engineers, data scientists, and product teams to define and implement AI\\-driven features.
* (Bonus) Experience with building and deploying AI agents, AI frameworks such as LangChain, RAG (Retrieval\\-Augmented Generation) pipelines and vector databases.

**Our Tech Stack:**

* **Infra:** AWS, Fargate, Redis, PostgreSQL, SQS, CDK, Github, retool
* **Backend**: Django REST framework, Celery
* **Frontend**: Next.js, Tailwind css
* **LLM**: AWS Bedrock, OpenAI, Claude

**Logistics:**

* **Work Authorization:** Authorization to work in the United States or Canada is required.
* **Location:** This is a hybrid role requiring 2 days of in\\-person collaboration per week from our San Francisco or Waterloo\\-Kitchener Offices


If you thrive on creating well\\-crafted products and systems that have a disproportionate impact on the real estate industry’s path to net zero, we invite you to join our team. Apply now to embark on this journey with us.","","https://www.indeed.com/cmp/Cambio-Ai-Inc.","","","","","","","","","","","",""
"in-d0db937d0a9bb8d5","indeed","https://www.indeed.com/viewjob?jk=d0db937d0a9bb8d5","https://grnh.se/is1g131l2us","Machine Learning Engineer, Lyft Business","Lyft","San Francisco, CA, US","2026-04-23","","direct_data","yearly",176000.0,211200.0,"USD",False,"","","","","At Lyft, our purpose is to serve and connect. We aim to achieve this by cultivating a work environment where all team members belong and have the opportunity to thrive.



Machine Learning is at the heart of Lyft's products and decision\\-making. Machine Learning Engineers at Lyft operate in dynamic environments, moving quickly to build the world's best transportation solutions. We tackle a wide range of challenges, from pricing and marketplace frameworks that ensure reliability and competitiveness, to agentic AI platforms that automate analytical workflows, to behavioral detection systems that protect the integrity of our network. We operate at the intersection of applied ML and real business impact, shipping models that directly influence revenue, rider experience, and partner trust.



Lyft Business builds products that help organizations move the people who matter most—employees, customers, patients, and guests—easily and efficiently. Our offerings include Business Travel, Lyft Pass, and Concierge (for healthcare and non\\-healthcare rides), enabling companies to manage transportation at scale through APIs, integrations (e.g., Concur, Expensify), and dedicated tools. These platforms power high\\-impact B2B use cases across corporate travel, healthcare access, customer experience, and community programs.



We're looking for a Machine Learning Engineer to design, build, and deploy ML systems across Lyft Business. This is a high\\-scope role: you won't be siloed into one problem area. Instead, you'll move across pricing algorithms, fraud and behavior detection, agentic AI systems, and emerging ML applications as the business evolves. You'll write production\\-quality code, own models end\\-to\\-end from prototyping through deployment, and collaborate closely with Data Scientists, Product Managers, and Software Engineers to translate complex business problems into scalable ML solutions.



This role is ideal for someone who is technically versatile, energized by variety, and wants to see their work directly shape a large\\-scale business.


### **Responsibilities:**


* Develop and deploy ML models across multiple problem domains — including dynamic pricing, marketplace optimization, fraud detection, and anomaly/behavior detection — in production environments serving millions of rides
* Build and iterate on agentic AI systems (e.g., LLM\\-powered analytical agents) that automate decision\\-making and reduce operational overhead
* Design and implement feature pipelines, model training workflows, and serving infrastructure using Lyft's ML platform
* Partner with Data Scientists on the Algorithms and Decisions teams to take research prototypes from proof\\-of\\-concept to production at scale
* Evaluate ML system performance against business KPIs, run experiments, and drive continuous model improvement
* Identify new opportunities where ML can create leverage across Lyft Business verticals (Healthcare, Lyft Pass, Business Travel) and pitch solutions
* Contribute to team engineering standards — code quality, observability, documentation, and testing practices

### **Experience:**


* Experience with GenAI / LLM ecosystems — prompt engineering, RAG, agent frameworks (e.g., LangChain, LangGraph), or fine\\-tuning
* Exposure to graph\\-based ML methods (graph neural networks, knowledge graphs, network analysis)
* Experience with pricing, marketplace, or fraud\\-related ML problems
* Familiarity with cloud ML services (AWS SageMaker, Bedrock) or internal ML platforms
* Track record of identifying and scoping ML projects independently, not just executing on pre\\-defined specs

### **Benefits:**


* Great medical, dental, and vision insurance options with additional programs available when enrolled
* Mental health benefits
* Family building benefits
* Child care and pet benefits
* 401(k) plan with company match to help save for your future
* In addition to 12 observed holidays, salaried team members have discretionary paid time off, hourly team members have 15 days paid time off
* 18 weeks of paid parental leave. Biological, adoptive, and foster parents are all eligible
* Subsidized commuter benefits
* Monthly Lyft credits and complimentary Lyft Pink membership


*Lyft is an equal opportunity employer committed to an inclusive workplace that fosters belonging. All qualified applicants will receive consideration for employment without regards to race, color, religion, sex, sexual orientation, gender identity, national origin, disability status, protected veteran status, age, genetic information, or any other basis prohibited by law. We also consider qualified applicants with criminal histories consistent with applicable federal, state and local law.*


*Lyft highly values having employees working in\\-office to foster a collaborative work environment and company culture. This role will be in\\-office on a hybrid schedule — Team Members will be expected to work in the office 3 days per week on Mondays, Wednesdays, and Thursdays. Lyft considers working in the office at least 3 days per week to be an essential function of this hybrid role. Your recruiter can share more information about the various in\\-office perks Lyft offers. Additionally, hybrid roles have the flexibility to work from anywhere for up to 4 weeks per year. \\#Hybrid*


*The expected base pay range for this position in the San Francisco area is $176,000\\-$211,200, not inclusive of potential equity offering, bonus or benefits. Salary ranges are dependent on a variety of factors, including qualifications, experience and geographic location. Your recruiter can share more information about the salary range specific to your working location and other factors during the hiring process.*","","https://www.indeed.com/cmp/Lyft-b696b6c5","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/07988546b3b5968ecd9e8e76ee0cf0b7","","","","","Multiply your earnings when you drive with Lyft. You drive your own car, set your own schedule, and get paid weekly.","","","","","",""
"in-4b1e57408cdfdfd1","indeed","https://www.indeed.com/viewjob?jk=4b1e57408cdfdfd1","https://grnh.se/rif2po9g1us","Senior Software Engineer - Robinhood Command Center","Robinhood","Menlo Park, CA, US","2026-04-23","","direct_data","yearly",196000.0,230000.0,"USD",False,"","","","","**Join us in building the future of finance.**
----------------------------------------------



Our mission is to democratize finance for all. An estimated $124 trillion of assets will be inherited by younger generations in the next two decades. The largest transfer of wealth in human history. If you're ready to be at the epicenter of this historic cultural and financial shift, keep reading.

**About the team \\& role**
--------------------------



We are building an elite team, applying frontier technologies to the world's biggest financial problems. We're looking for bold thinkers. Sharp problem\\-solvers. Builders who are wired to make an impact. Robinhood isn't a place for complacency, it's where ambitious people do the best work of their careers. We're a high\\-performing, fast\\-moving team with ethics at the center of everything we do. Expectations are high, and so are the rewards.



The Robinhood Command Center (RCC) is a newly formed reliability team that serves as the front line for detecting, coordinating, and mitigating production incidents across Robinhood.



As part of Robinhood's broader reliability initiative, RCC works closely with product engineering, reliability, observability, infrastructure, and business teams to reduce customer impact and shorten incident duration.



As a Senior Engineer, you will be part of the founding RCC team, helping define how Robinhood responds to and learns from incidents at scale. This is a highly visible role focused on incident leadership, operational excellence, and reliability tooling. You will not own product services or core infrastructure, but you will own the processes and tools that enable fast, high\\-quality incident response.



This role is based in our Menlo Park, Califronia office, with in\\-person attendance expected at least 3 days per week.


**What you'll do:**
-------------------


* Serve as a senior technical leader driving the long\\-term reliability and observability strategy across Robinhood's infrastructure
* Partner closely across many different types of engineers to raise the bar for operational excellence and incident response
* Lead incident mitigation efforts by coordinating service owners, facilitating time\\-sensitive decisions like rollbacks, traffic shifts, and maintaining a clear source of truth during active incidents
* Develop and maintain incident management processes and procedures to ensure timely resolution and minimize customer impact
* Own incident discovery at the company level by defining and maintaining global dashboards and alerts tied to critical user journeys (CUJs), availability, and business\\-impact metrics
* Own and evolve incident response tooling and processes, including education, adoption, and measurement of MTTD/MTTR improvements
* Drive post\\-incident governance and learning, defining standards for postmortems, SEV reviews, and follow\\-up tracking to ensure durable reliability improvements
* Design and implement next\\-generation failure mitigation strategies that avoid full\\-region or full\\-datacenter failovers
* Define and build frameworks to improve monitoring, alerting, and observability across hundreds of services and systems
* Define and own the roadmap of bringing observability to critical user journeys for Robinhood's products
* Deliver key insights and executive\\-level reporting to enable better business decisions around service quality and reliability
* Act as a force multiplier through mentoring, technical influence, and contributions to hiring and engineering culture

### **What you bring:**


* 5\\+ years of software engineering experience, including significant experience operating production systems
* 2\\+ years focused on reliability engineering, infrastructure, distributed systems, or production operations
* Hands\\-on experience serving in incident leadership roles (e.g., IMOC, incident commander, primary oncall)
* Strong communication and cross\\-functional collaboration skills, especially during high\\-severity incidents
* Deep knowledge of systems reliability, observability frameworks, and fault\\-tolerant architecture design
* Experience with multi\\-region or multi\\-cluster architectures, capacity planning, and failover strategies
* Familiarity with modern observability stacks (e.g., OpenTelemetry, Prometheus, Grafana)
* Demonstrated ability to drive measurable improvements in MTTD, MTTR, availability, or customer impact
  


**What we offer:**


* Challenging, high\\-impact work to grow your career
* Performance driven compensation with multipliers for outsized impact, bonus programs, equity ownership, and 401(k) matching
* Best in class benefits to fuel your work, including 100% paid health insurance for employees with 90% coverage for dependents
* Lifestyle wallet \\- a highly flexible benefits spending account for wellness, learning, and more
* Employer\\-paid life \\& disability insurance, fertility benefits, and mental health benefits
* Time off to recharge including company holidays, paid time off, sick time, parental leave, and more!
* Exceptional office experience with catered meals, events, and comfortable workspaces


Click here to learn more about our Total Rewards, which vary by region and entity.



If our mission energizes you and you're ready to build the future of finance, we look forward to seeing your application.



Robinhood provides equal opportunity for all applicants, offers reasonable accommodations upon request, and complies with applicable equal employment and privacy laws. Inclusion is built into how we hire and work—welcoming different backgrounds, perspectives, and experiences so everyone can do their best. Please review the Privacy Policy for your country of application.","","https://www.indeed.com/cmp/Robinhood","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3fcc6ea68293ecd7524e61e9725b0bb2","http://www.robinhood.com","Menlo Park, CA","1,001 to 5,000","Decline to state","Robinhood is on a mission to democratize finance for all. ","","","","","",""
"in-5dc37322aaf66574","indeed","https://www.indeed.com/viewjob?jk=5dc37322aaf66574","https://www.okta.com/company/careers/engineering/platform-staff-engineer-universal-directory-7843765/","Platform Staff Engineer- Universal Directory","Okta","San Francisco, CA, US","2026-04-23","","direct_data","yearly",194000.0,243000.0,"USD",False,"","","","","**Secure Every Identity, from AI to Human**  

  

Identity is the key to unlocking the potential of AI. Okta secures AI by building the trusted, neutral infrastructure that enables organizations to safely embrace this new era. This work requires a relentless drive to solve complex challenges with real\\-world stakes. We are looking for builders and owners who operate with speed and urgency and execute with excellence.  

  

This is an opportunity to do career\\-defining work. We're all in on this mission. If you are too, let's talk.


We are seeking an experienced Staff Software Engineer to join Okta's Universal Directory Platform team within the Product Platform Pillar. The team serves as the intelligent core of the enterprise security fabric, maintaining the source of truth for all identity assets and their associated relationships.



\\*\\*This role follows a hybrid model requiring two days per week in our San Francisco office.\\*\\*


**Opportunity**



This position will be involved into development, design, and maintenance of our highly performant, reliable, and scalable platform, which is critical for managing user lifecycles, groups, and memberships. The successful candidate will possess experience in building and deploying scalable, reliable software and infrastructure within a cloud environment.

  


**What you’ll be doing**


* Understand our identity management group codebase and development process: Jira, Technical Designs, Code Review, Testing, and Deployment.
* Develop and implement frameworks and toolings for our Universal Directory Service platform.
* Design and implement high\\-performance distributed scalable and fault\\-tolerant software components.
* Quickly deliver high\\-quality bug fixes and handle customer\\-reported issues.
* Conduct quality code reviews and automated testings.
* Partner with our Product Development, QA, and Site Reliability Engineering teams for scoping the development and deployment work.

  


**What you’ll bring to the role**


* The ideal candidate is someone who is experienced building software systems to manage and deploy reliable and performant infrastructure and product code at scale on a cloud infrastructure.
* 7\\+ years of Software Development in Java, preferably significant experiences with Hibernate and Spring Boot.
* 5\\+ years of development experience building services, internal tools and frameworks.
* 3\\+ years experience automating and deploying large scale production services in AWS, GCP or similar.
* Hands\\-on understanding with the practical application of SQL databases.
* Experience working with systems of scale ranging from monolithic applications to microservices.
* Ability to work effectively with distributed teams and people of various backgrounds.

  


**And extra credit if you have experience in any of the following!**


* B.S. Computer Science or equivalent
* Experience with the Go programming language.
* Experience of PostgreSQL, Docker and Kubernetes.
* Experience working with Active Directory or Microsoft Azure.

  



P17918\\_3419596



\\#LI\\-TM



\\#Hybrid


Below is the annual base salary range for candidates located in San Francisco Bay Area. Your actual base salary will depend on factors such as your skills, qualifications, experience, and work location. In addition, Okta offers equity (where applicable), bonus, and benefits, including health, dental and vision insurance, 401(k), flexible spending account, and paid leave (including PTO and parental leave) in accordance with our applicable plans and policies. To learn more about our Total Rewards program please visit: https://rewards.okta.com/us.


The annual base salary range for this position for candidates located in the San Francisco Bay area is between: $194,000—$243,000 USD **The Okta Experience**


* Supporting Your Well\\-Being
* Driving Social Impact
* Developing Talent and Fostering Connection \\+ Community


We are intentional about connection. Our global community, spanning over 20 offices worldwide, is united by a drive to innovate. Your journey begins with an immersive, in\\-person onboarding experience designed to accelerate your impact and connect you to our mission and team from day one.  

  

Okta is an Equal Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, ancestry, marital status, age, physical or mental disability, or status as a protected veteran. We also consider for employment qualified applicants with arrest and convictions records, consistent with applicable laws.  

  

If reasonable accommodation is needed to complete any part of the job application, interview process, or onboarding please use this Form to request an accommodation.  

  

Notice for New York City Applicants \\& Employees: Okta may use Automated Employment Decision Tools (AEDT), as defined by New York City Local Law 144, that use artificial intelligence, machine learning, or other automated processes to assist in our recruitment and hiring process. In accordance with NYC Local Law 144, if you are an applicant or employee residing in New York City, please  

  

Okta is committed to complying with applicable data privacy and security laws and regulations. For more information, please see our Personnel and Job Candidate Privacy Notice at https://www.okta.com/legal/personnel\\-policy/.


  
Okta
The foundation for secure connections between people and technology
Okta is the leading independent provider of identity for the enterprise. The Okta Identity Cloud enables organizations to securely connect the right people to the right technologies at the right time. With over 7,000 pre\\-built integrations to applications and infrastructure providers, Okta customers can easily and securely use the best technologies for their business. More than 19,300 organizations, including JetBlue, Nordstrom, Slack, T\\-Mobile, Takeda, Teach for America, and Twilio, trust Okta to help protect the identities of their workforces and customers.","","https://www.indeed.com/cmp/Okta","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/427f2f962cd5167c0d1bdb73a3c0db13","http://www.okta.com","San Francisco, CA","5,001 to 10,000","$1B to $5B (USD)","Okta is the foundation for secure connections between people and technology.","","","","","",""
"in-dd1bbfeeaefd30c5","indeed","https://www.indeed.com/viewjob?jk=dd1bbfeeaefd30c5","https://www.amazon.jobs/jobs/3146656/software-development-engineer?cmpid=DA_INAD200785B","Software Development Engineer","Amazon.com","Cupertino, CA, US","2025-12-19","fulltime","direct_data","yearly",129300.0,223600.0,"USD",False,"","","","","**DESCRIPTION**
---------------


Amazon Web Services (AWS) is building a central pipeline of Software Development Engineer (SDE) talent for anticipated roles in 2026\\. This requisition supports hiring across all AWS SDE positions, from fungible SDE roles to specialized engineering positions in areas including:  

  

* Embedded Systems
* Game Development
* Compiler Engineering
* Artificial Intelligence/Machine Learning
* Healthcare AI
* Infrastructure Services
* Firmware Development
* Cloud Computing
* Distributed Systems
* Security Engineering
* Video Processing and Streaming
* Content Delivery Network (CDN)


When you apply to this position, your profile will be considered for current and future SDE openings across AWS, including teams such as Twitch, AWS Elemental, and AWS CloudFront.  

  

Key job responsibilities  

As an AWS Software Development Engineer, you will:  

* Design, develop, and maintain efficient, reusable, and reliable code
* Implement complex software solutions that meet business requirements
* Collaborate with cross\\-functional teams to define, design, and ship new features
* Identify and resolve performance bottlenecks and bugs
* Participate in architecture and design reviews to provide technical guidance
* Contribute to continuous improvement by identifying opportunities for process enhancement
* Stay current with emerging technologies and industry trends
* Mentor junior engineers and contribute to building a strong engineering culture

  

A day in the life  

On a typical day as an AWS SDE, you might:  

* Start your morning with a team stand\\-up to align on priorities and address any blockers
* Collaborate with product managers to refine requirements for upcoming features
* Write code and develop solutions for complex technical challenges
* Review pull requests from team members, providing constructive feedback
* Participate in design discussions for new services or features
* Debug and troubleshoot production issues as they arise
* Attend learning sessions to stay current with AWS technologies
* Document your work and contribute to technical specifications
* Engage with customers or internal stakeholders to better understand their needs

  

About the team  

Our central SDE sourcing team specializes exclusively in the SDE job family across AWS. This team of experts understands the nuances of various SDE roles throughout the organization and serves as your dedicated resource throughout the hiring process. Here's what you can expect:  

  

* An SDE sourcer will contact you for an initial screening call to understand your background, skills, and interests
* They will share specific details about what you need to succeed in the interview process
* As the right roles become available, your sourcer will stay in touch and connect you with appropriate teams
* Throughout the process, the central team will provide guidance and preparation support
**BASIC QUALIFICATIONS**
------------------------

* 3\\+ years of non\\-internship professional software development experience
* 2\\+ years of non\\-internship design or architecture (design patterns, reliability and scaling) of new and existing systems experience
* 3\\+ years of building complex software systems experience
* 2\\+ years of designing and developing large\\-scale, multi\\-tiered, multi\\-threaded, embedded or distributed software applications, tools, systems, and services using: C\\#, C\\+\\+, Java, or Perl experience
* Bachelor's degree or equivalent

**PREFERRED QUALIFICATIONS**
----------------------------

* Knowledge of ML frameworks including JAX, PyTorch, vLLM, SGLang, Dynamo, TorchXLA, and TensorRT
* Knowledge of Machine Learning and LLM fundamentals, including transformer architecture, training/inference lifecycles, and optimization techniques
* Knowledge of Python and/or C\\+\\+ programming

  

Amazon is an equal opportunity employer and does not discriminate on the basis of protected veteran status, disability, or other legally protected status.  

  

Los Angeles County applicants: Job duties for this position include: work safely and cooperatively with other employees, supervisors, and staff; adhere to standards of excellence despite stressful conditions; communicate effectively and respectfully with employees, supervisors, and staff to ensure exceptional customer service; and follow all federal, state, and local laws and Company policies. Criminal history may have a direct, adverse, and negative relationship with some of the material job duties of this position. These include the duties and responsibilities listed above, as well as the abilities to adhere to company policies, exercise sound judgment, effectively manage stress and work safely and respectfully with others, exhibit trustworthiness and professionalism, and safeguard business operations and the Company’s reputation. Pursuant to the Los Angeles County Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records.  

  

Our inclusive culture empowers Amazonians to deliver the best results for our customers. If you have a disability and need a workplace accommodation or adjustment during the application and hiring process, including support for the interview or onboarding process, please visit https://amazon.jobs/content/en/how\\-we\\-hire/accommodations for more information. If the country/region you’re applying in isn’t listed, please contact your Recruiting Partner.  

  

Our compensation reflects the cost of labor across several US geographic markets. The base pay for this position ranges from $129,300/year in our lowest geographic market up to $223,600/year in our highest geographic market. Pay is based on a number of factors including market location and may vary depending on job\\-related knowledge, skills, and experience. Amazon is a total compensation company. Dependent on the position offered, equity, sign\\-on payments, and other forms of compensation may be provided as part of a total compensation package, in addition to a full range of medical, financial, and/or other benefits. For more information, please visit https://www.aboutamazon.com/workplace/employee\\-benefits. This position will remain posted until filled. Applicants should apply via our internal or external career site.","Internet And Software","https://www.indeed.com/cmp/Amazon.com","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/3e9d43f5c277de169808abdcaf49ba2c","https://www.amazon.jobs","440 Terry Ave N, Seattle, WA, United States, Washington","10,000+","more than $10B (USD)","Our mission is to be Earth's most customer-centric company.","","","","","",""
